Id,Status
2997,0
2998,1
2999,0
3000,0
3001,0
3002,1
3003,0
3004,0
3005,0
3006,1
3007,0
3008,1
3009,0
3010,0
3011,0
3012,1
3013,1
3014,0
3015,1
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,1
3025,0
3026,1
3027,0
3028,0
3029,0
3030,0
3031,1
3032,0
3033,0
3034,1
3035,1
3036,1
3037,0
3038,0
3039,0
3040,0
3041,0
3042,1
3043,0
3044,0
3045,1
3046,1
3047,0
3048,1
3049,1
3050,1
3051,0
3052,0
3053,1
3054,1
3055,0
3056,0
3057,0
3058,1
3059,1
3060,1
3061,1
3062,1
3063,0
3064,0
3065,1
3066,0
3067,1
3068,1
3069,1
3070,1
3071,1
3072,0
3073,0
3074,1
3075,1
3076,0
3077,1
3078,0
3079,1
3080,1
3081,0
3082,0
3083,1
3084,1
3085,0
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,1
3094,0
3095,1
3096,0
3097,0
3098,0
3099,0
3100,1
3101,0
3102,1
3103,1
3104,1
3105,0
3106,0
3107,0
3108,0
3109,1
3110,0
3111,1
3112,1
3113,1
3114,0
3115,0
3116,0
3117,0
3118,0
3119,1
3120,1
3121,1
3122,0
3123,0
3124,0
3125,1
3126,0
3127,1
3128,0
3129,0
3130,1
3131,0
3132,0
3133,0
3134,0
3135,1
3136,0
3137,1
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,1
3147,1
3148,1
3149,1
3150,1
3151,0
3152,1
3153,0
3154,0
3155,0
3156,0
3157,0
3158,1
3159,0
3160,1
3161,0
3162,0
3163,1
3164,0
3165,0
3166,1
3167,0
3168,0
3169,0
3170,0
3171,1
3172,0
3173,0
3174,1
3175,0
3176,1
3177,0
3178,0
3179,0
3180,1
3181,0
3182,0
3183,1
3184,1
3185,1
3186,0
3187,1
3188,0
3189,0
3190,1
3191,1
3192,0
3193,1
3194,0
3195,0
3196,1
3197,0
3198,0
3199,0
3200,0
3201,1
3202,0
3203,0
3204,0
3205,1
3206,0
3207,1
3208,0
3209,1
3210,1
3211,0
3212,0
3213,1
3214,0
3215,0
3216,1
3217,0
3218,1
3219,1
3220,0
3221,0
3222,0
3223,0
3224,1
3225,1
3226,0
3227,0
3228,0
3229,1
3230,1
3231,0
3232,1
3233,1
3234,0
3235,0
3236,0
3237,1
3238,0
3239,0
3240,0
3241,1
3242,0
3243,0
3244,0
3245,1
3246,1
3247,1
3248,1
3249,0
3250,0
3251,1
3252,1
3253,0
3254,1
3255,0
3256,1
3257,1
3258,0
3259,1
3260,1
3261,1
3262,1
3263,0
3264,0
3265,0
3266,1
3267,0
3268,0
3269,0
3270,1
3271,0
3272,0
3273,1
3274,1
3275,0
3276,1
3277,1
3278,1
3279,0
3280,0
3281,1
3282,0
3283,1
3284,0
3285,0
3286,1
3287,1
3288,0
3289,1
3290,1
3291,0
3292,0
3293,0
3294,0
3295,1
3296,1
3297,1
3298,1
3299,0
3300,0
3301,1
3302,0
3303,1
3304,1
3305,0
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,1
3314,0
3315,0
3316,0
3317,1
3318,0
3319,0
3320,0
3321,0
3322,1
3323,1
3324,1
3325,1
3326,0
3327,0
3328,1
3329,1
3330,1
3331,0
3332,0
3333,0
3334,0
3335,0
3336,1
3337,0
3338,1
3339,0
3340,0
3341,0
3342,1
3343,0
3344,0
3345,1
3346,0
3347,1
3348,1
3349,0
3350,0
3351,0
3352,1
3353,1
3354,0
3355,1
3356,0
3357,0
3358,1
3359,0
3360,1
3361,0
3362,1
3363,1
3364,1
3365,0
3366,0
3367,1
3368,1
3369,1
3370,1
3371,0
3372,1
3373,1
3374,1
3375,0
3376,1
3377,1
3378,1
3379,0
3380,1
3381,0
3382,0
3383,0
3384,0
3385,0
3386,1
3387,0
3388,1
3389,1
3390,0
3391,0
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,0
3399,0
3400,0
3401,1
3402,0
3403,0
3404,0
3405,0
3406,0
3407,1
3408,0
3409,1
3410,1
3411,0
3412,0
3413,0
3414,0
3415,0
3416,0
3417,0
3418,0
3419,1
3420,1
3421,1
3422,0
3423,0
3424,0
3425,0
3426,0
3427,1
3428,1
3429,0
3430,0
3431,1
3432,0
3433,0
3434,1
3435,1
3436,0
3437,1
3438,1
3439,0
3440,1
3441,0
3442,0
3443,1
3444,1
3445,0
3446,0
3447,0
3448,1
3449,1
3450,0
3451,1
3452,0
3453,1
3454,0
3455,0
3456,0
3457,1
3458,0
3459,0
3460,1
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,0
3470,1
3471,1
3472,0
3473,0
3474,0
3475,1
3476,1
3477,1
3478,0
3479,0
3480,1
3481,0
3482,0
3483,1
3484,0
3485,1
3486,0
3487,0
3488,0
3489,1
3490,0
3491,0
3492,0
3493,1
3494,1
3495,0
3496,0
3497,1
3498,1
3499,0
3500,1
3501,0
3502,1
3503,0
3504,1
3505,0
3506,0
3507,1
3508,1
3509,0
3510,0
3511,0
3512,0
3513,0
3514,1
3515,1
3516,0
3517,1
3518,1
3519,1
3520,0
3521,0
3522,1
3523,0
3524,0
3525,1
3526,0
3527,1
3528,0
3529,1
3530,1
3531,0
3532,1
3533,1
3534,1
3535,1
3536,1
3537,0
3538,1
3539,1
3540,1
3541,0
3542,0
3543,0
3544,1
3545,0
3546,0
3547,0
3548,1
3549,0
3550,0
3551,0
3552,1
3553,1
3554,1
3555,1
3556,0
3557,1
3558,0
3559,1
3560,1
3561,0
3562,0
3563,0
3564,1
3565,0
3566,0
3567,0
3568,0
3569,0
3570,1
3571,0
3572,1
3573,0
3574,0
3575,0
3576,0
3577,1
3578,0
3579,0
3580,1
3581,0
3582,1
3583,0
3584,1
3585,1
3586,0
3587,1
3588,0
3589,0
3590,1
3591,1
3592,1
3593,1
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,0
3608,0
3609,0
3610,0
3611,1
3612,0
3613,0
3614,0
3615,0
3616,1
3617,0
3618,0
3619,0
3620,0
3621,0
3622,1
3623,0
3624,1
3625,0
3626,1
3627,0
3628,0
3629,0
3630,0
3631,1
3632,1
3633,1
3634,1
3635,1
3636,0
3637,0
3638,1
3639,1
3640,0
3641,0
3642,0
3643,1
3644,1
3645,0
3646,1
3647,0
3648,0
3649,0
3650,0
3651,1
3652,0
3653,1
3654,0
3655,0
3656,0
3657,1
3658,1
3659,1
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,1
3667,1
3668,0
3669,0
3670,1
3671,0
3672,0
3673,1
3674,1
3675,0
3676,0
3677,1
3678,1
3679,0
3680,1
3681,0
3682,1
3683,1
3684,0
3685,0
3686,1
3687,1
3688,0
3689,0
3690,1
3691,1
3692,1
3693,0
3694,0
3695,1
3696,1
3697,0
3698,0
3699,1
3700,0
3701,0
3702,1
3703,0
3704,1
3705,1
3706,0
3707,1
3708,1
3709,0
3710,0
3711,0
3712,1
3713,1
3714,1
3715,1
3716,1
3717,0
3718,1
3719,1
3720,1
3721,1
3722,0
3723,1
3724,1
3725,0
3726,0
3727,0
3728,0
3729,0
3730,1
3731,0
3732,1
3733,1
3734,0
3735,0
3736,1
3737,1
3738,1
3739,0
3740,1
3741,1
3742,0
3743,0
3744,1
3745,1
3746,1
3747,0
3748,1
3749,1
3750,0
3751,0
3752,0
3753,1
3754,0
3755,0
3756,1
3757,0
3758,0
3759,0
3760,1
3761,1
3762,0
3763,1
3764,1
3765,0
3766,1
3767,0
3768,0
3769,1
3770,1
3771,0
3772,0
3773,1
3774,1
3775,1
3776,1
3777,1
3778,0
3779,0
3780,0
3781,1
3782,1
3783,0
3784,1
3785,0
3786,0
3787,1
3788,0
3789,1
3790,0
3791,1
3792,1
3793,1
3794,0
3795,0
3796,0
3797,0
3798,0
3799,0
3800,0
3801,0
3802,0
3803,1
3804,0
3805,1
3806,0
3807,1
3808,1
3809,1
3810,0
3811,1
3812,0
3813,1
3814,0
3815,0
3816,0
3817,1
3818,0
3819,0
3820,1
3821,1
3822,1
3823,0
3824,0
3825,0
3826,0
3827,0
3828,0
3829,1
3830,0
3831,1
3832,0
3833,0
3834,1
3835,0
3836,0
3837,1
3838,0
3839,0
3840,1
3841,1
3842,0
3843,1
3844,1
3845,0
3846,1
3847,1
3848,1
3849,1
3850,1
3851,0
3852,1
3853,0
3854,1
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,1
3862,1
3863,0
3864,0
3865,0
3866,1
3867,0
3868,0
3869,0
3870,0
3871,1
3872,1
3873,1
3874,0
3875,1
3876,0
3877,0
3878,0
3879,1
3880,0
3881,1
3882,1
3883,0
3884,1
3885,1
3886,1
3887,0
3888,1
3889,0
3890,0
3891,0
3892,0
3893,1
3894,0
3895,0
3896,1
3897,0
3898,1
3899,0
3900,0
3901,0
3902,0
3903,1
3904,1
3905,1
3906,0
3907,1
3908,0
3909,1
3910,1
3911,0
3912,0
3913,0
3914,1
3915,0
3916,1
3917,0
3918,0
3919,0
3920,1
3921,1
3922,0
3923,0
3924,0
3925,0
3926,1
3927,0
3928,0
3929,0
3930,0
3931,0
3932,0
3933,1
3934,0
3935,0
3936,0
3937,0
3938,0
3939,0
3940,1
3941,1
3942,0
3943,1
3944,1
3945,0
3946,0
3947,0
3948,0
3949,0
3950,1
3951,1
3952,0
3953,0
3954,0
3955,1
3956,1
3957,0
3958,0
3959,1
3960,1
3961,1
3962,0
3963,1
3964,0
3965,0
3966,1
3967,0
3968,0
3969,0
3970,0
3971,0
3972,1
3973,0
3974,0
3975,0
3976,0
3977,1
3978,1
3979,0
3980,1
3981,1
3982,0
3983,1
3984,0
3985,0
3986,1
3987,0
3988,0
3989,1
3990,0
3991,0
3992,0
3993,0
3994,1
3995,1
3996,0
3997,1
3998,1
3999,0
4000,1
4001,0
4002,0
4003,1
4004,1
4005,0
4006,1
4007,1
4008,0
4009,1
4010,1
4011,0
4012,0
4013,0
4014,0
4015,0
4016,0
4017,1
4018,0
4019,0
4020,1
4021,1
4022,0
4023,0
4024,1
4025,0
4026,0
4027,1
4028,0
4029,1
4030,1
4031,0
4032,0
4033,1
4034,0
4035,0
4036,1
4037,0
4038,0
4039,0
4040,0
4041,0
4042,1
4043,1
4044,1
4045,1
4046,1
4047,1
4048,0
4049,0
4050,0
4051,0
4052,0
4053,0
4054,1
4055,0
4056,0
4057,0
4058,0
4059,0
4060,1
4061,0
4062,0
4063,0
4064,0
4065,0
4066,0
4067,1
4068,0
4069,1
4070,0
4071,1
4072,0
4073,0
4074,1
4075,1
4076,0
4077,0
4078,0
4079,0
4080,0
4081,0
4082,1
4083,1
4084,1
4085,0
4086,1
4087,0
4088,1
4089,0
4090,1
4091,0
4092,0
4093,1
4094,0
4095,1
4096,1
4097,0
4098,0
4099,0
4100,0
4101,1
4102,1
4103,0
4104,0
4105,0
4106,1
4107,0
4108,0
4109,1
4110,0
4111,1
4112,1
4113,1
4114,1
4115,1
4116,0
4117,1
4118,0
4119,0
4120,0
4121,0
4122,1
4123,0
4124,0
4125,1
4126,0
4127,1
4128,1
4129,0
4130,0
4131,0
4132,0
4133,1
4134,1
4135,1
4136,1
4137,1
4138,0
4139,0
4140,0
4141,1
4142,0
4143,0
4144,0
4145,0
4146,1
4147,0
4148,1
4149,0
4150,1
4151,1
4152,1
4153,0
4154,0
4155,0
4156,0
4157,0
4158,0
4159,1
4160,0
4161,1
4162,0
4163,0
4164,1
4165,1
4166,0
4167,1
4168,1
4169,0
4170,1
4171,0
4172,0
4173,1
4174,1
4175,0
4176,1
4177,1
4178,0
4179,0
4180,1
4181,1
4182,0
4183,0
4184,0
4185,1
4186,1
4187,1
4188,1
4189,1
4190,1
4191,0
4192,0
4193,1
4194,1
4195,0
4196,0
4197,0
4198,0
4199,1
4200,0
4201,0
4202,1
4203,0
4204,0
4205,1
4206,1
4207,0
4208,1
4209,0
4210,1
4211,0
4212,0
4213,0
4214,1
4215,1
4216,1
4217,1
4218,0
4219,1
4220,0
4221,0
4222,0
4223,1
4224,0
4225,0
4226,1
4227,0
4228,0
4229,1
4230,0
4231,0
4232,0
4233,1
4234,1
4235,1
4236,0
4237,1
4238,1
4239,0
4240,0
4241,0
4242,1
4243,0
4244,0
4245,1
4246,1
4247,0
4248,0
4249,1
4250,0
4251,1
4252,0
4253,0
4254,1
4255,1
4256,0
4257,0
4258,0
4259,1
4260,1
4261,0
4262,1
4263,1
4264,1
4265,1
4266,0
4267,0
4268,1
4269,0
4270,1
4271,0
4272,1
4273,1
4274,1
4275,1
4276,1
4277,1
4278,1
4279,0
4280,1
4281,1
4282,1
4283,0
4284,0
4285,0
4286,1
4287,0
4288,1
4289,1
4290,0
4291,1
4292,1
4293,0
4294,1
4295,1
4296,1
4297,0
4298,1
4299,1
4300,1
4301,0
4302,1
4303,0
4304,1
4305,1
4306,0
4307,0
4308,1
4309,0
4310,0
4311,1
4312,0
4313,0
4314,1
4315,0
4316,1
4317,1
4318,0
4319,1
4320,1
4321,0
4322,0
4323,0
4324,1
4325,1
4326,0
4327,1
4328,1
4329,0
4330,0
4331,1
4332,0
4333,1
4334,0
4335,1
4336,0
4337,1
4338,0
4339,1
4340,0
4341,0
4342,0
4343,0
4344,0
4345,1
4346,0
4347,1
4348,0
4349,1
4350,0
4351,1
4352,1
4353,0
4354,1
4355,0
4356,1
4357,0
4358,0
4359,0
4360,0
4361,0
4362,1
4363,1
4364,0
4365,0
4366,0
4367,0
4368,1
4369,1
4370,0
4371,1
4372,0
4373,1
4374,1
4375,1
4376,0
4377,0
4378,0
4379,1
4380,0
4381,1
4382,0
4383,1
4384,1
4385,1
4386,0
4387,1
4388,1
4389,0
4390,0
4391,1
4392,1
4393,0
4394,1
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,1
4402,0
4403,1
4404,0
4405,0
4406,0
4407,0
4408,0
4409,1
4410,1
4411,1
4412,1
4413,0
4414,0
4415,1
4416,0
4417,1
4418,1
4419,0
4420,1
4421,0
4422,1
4423,0
4424,1
4425,0
4426,0
4427,0
4428,0
4429,0
4430,1
4431,1
4432,0
4433,0
4434,1
4435,1
4436,1
4437,0
4438,0
4439,1
4440,0
4441,0
4442,0
4443,1
4444,1
4445,1
4446,1
4447,0
4448,0
4449,0
4450,0
4451,0
4452,1
4453,1
4454,0
4455,0
4456,0
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,1
4466,1
4467,1
4468,0
4469,0
4470,0
4471,0
4472,0
4473,0
4474,1
4475,0
4476,0
4477,0
4478,1
4479,1
4480,1
4481,0
4482,1
4483,1
4484,0
4485,0
4486,1
4487,0
4488,1
4489,1
4490,0
4491,0
4492,1
4493,1
4494,0
4495,0
4496,0
4497,1
4498,0
4499,0
4500,0
4501,1
4502,0
4503,0
4504,1
4505,1
4506,0
4507,0
4508,0
4509,0
4510,0
4511,1
4512,1
4513,0
4514,0
4515,0
4516,0
4517,1
4518,1
4519,1
4520,0
4521,1
4522,0
4523,0
4524,1
4525,1
4526,0
4527,1
4528,0
4529,1
4530,0
4531,0
4532,1
4533,0
4534,1
4535,0
4536,1
4537,0
4538,0
4539,0
4540,0
4541,0
4542,1
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0
4549,0
4550,1
4551,0
4552,0
4553,0
4554,1
4555,1
4556,1
4557,0
4558,1
4559,1
4560,1
4561,0
4562,0
4563,0
4564,0
4565,0
4566,1
4567,1
4568,0
4569,0
4570,1
4571,0
4572,0
4573,0
4574,0
4575,0
4576,1
4577,1
4578,0
4579,1
4580,0
4581,0
4582,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4590,1
4591,0
4592,0
4593,0
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,1
4601,1
4602,0
4603,1
4604,1
4605,1
4606,0
4607,0
4608,1
4609,0
4610,0
4611,1
4612,0
4613,1
4614,0
4615,0
4616,1
4617,1
4618,0
4619,1
4620,1
4621,1
4622,0
4623,0
4624,1
4625,0
4626,0
4627,0
4628,0
4629,0
4630,0
4631,0
4632,1
4633,0
4634,0
4635,1
4636,1
4637,1
4638,1
4639,0
4640,0
4641,0
4642,0
4643,0
4644,1
4645,1
4646,1
4647,0
4648,0
4649,0
4650,1
4651,1
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,1
4659,0
4660,0
4661,1
4662,1
4663,1
4664,1
4665,0
4666,0
4667,0
4668,0
4669,1
4670,0
4671,1
4672,0
4673,0
4674,1
4675,1
4676,0
4677,0
4678,1
4679,0
4680,1
4681,0
4682,0
4683,0
4684,0
4685,1
4686,1
4687,1
4688,0
4689,1
4690,1
4691,1
4692,1
4693,0
4694,0
4695,0
4696,0
4697,0
4698,0
4699,0
4700,0
4701,1
4702,0
4703,0
4704,0
4705,0
4706,1
4707,0
4708,1
4709,0
4710,0
4711,1
4712,0
4713,0
4714,1
4715,0
4716,0
4717,0
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,1
4725,1
4726,0
4727,0
4728,0
4729,0
4730,1
4731,1
4732,0
4733,1
4734,1
4735,0
4736,0
4737,0
4738,1
4739,0
4740,0
4741,1
4742,0
4743,0
4744,1
4745,0
4746,1
4747,1
4748,0
4749,0
4750,1
4751,1
4752,0
4753,1
4754,0
4755,1
4756,0
4757,0
4758,0
4759,1
4760,0
4761,1
4762,1
4763,0
4764,0
4765,1
4766,1
4767,1
4768,0
4769,1
4770,0
4771,0
4772,1
4773,1
4774,0
4775,1
4776,0
4777,0
4778,1
4779,1
4780,0
4781,1
4782,0
4783,0
4784,0
4785,1
4786,1
4787,1
4788,0
4789,1
4790,0
4791,0
4792,0
4793,0
4794,0
4795,0
4796,0
4797,1
4798,0
4799,0
4800,1
4801,0
4802,1
4803,1
4804,0
4805,0
4806,1
4807,0
4808,1
4809,0
4810,0
4811,0
4812,1
4813,0
4814,1
4815,0
4816,0
4817,1
4818,0
4819,1
4820,1
4821,1
4822,0
4823,0
4824,1
4825,0
4826,0
4827,0
4828,0
4829,0
4830,1
4831,0
4832,0
4833,1
4834,0
4835,1
4836,1
4837,0
4838,0
4839,0
4840,0
4841,0
4842,0
4843,0
4844,1
4845,1
4846,1
4847,1
4848,1
4849,1
4850,1
4851,1
4852,1
4853,0
4854,1
4855,1
4856,1
4857,0
4858,0
4859,1
4860,0
4861,1
4862,1
4863,0
4864,1
4865,0
4866,1
4867,0
4868,0
4869,1
4870,0
4871,1
4872,0
4873,0
4874,0
4875,0
4876,0
4877,0
4878,0
4879,0
4880,1
4881,0
4882,1
4883,0
4884,1
4885,1
4886,0
4887,0
4888,0
4889,0
4890,0
4891,0
4892,1
4893,1
4894,1
4895,0
4896,0
4897,0
4898,0
4899,1
4900,0
4901,1
4902,1
4903,1
4904,1
4905,0
4906,0
4907,0
4908,0
4909,1
4910,1
4911,1
4912,1
4913,1
4914,0
4915,1
4916,0
4917,0
4918,1
4919,0
4920,1
4921,0
4922,0
4923,1
4924,0
4925,1
4926,0
4927,0
4928,1
4929,0
4930,1
4931,0
4932,0
4933,1
4934,0
4935,0
4936,0
4937,1
4938,0
4939,0
4940,0
4941,1
4942,0
4943,0
4944,0
4945,0
4946,1
4947,1
4948,1
4949,0
4950,0
4951,0
4952,1
4953,0
4954,0
4955,0
4956,0
4957,0
4958,1
4959,1
4960,0
4961,0
4962,0
4963,0
4964,1
4965,0
4966,0
4967,1
4968,1
4969,0
4970,1
4971,0
4972,1
4973,1
4974,1
4975,1
4976,0
4977,0
4978,0
4979,0
4980,0
4981,1
4982,1
4983,1
4984,0
4985,0
4986,0
4987,1
4988,0
4989,0
4990,1
4991,1
4992,0
4993,1
4994,0
4995,1
4996,1
4997,1
4998,0
4999,1
5000,1
5001,0
5002,1
5003,0
5004,0
5005,0
5006,0
5007,0
5008,0
5009,0
5010,1
5011,0
5012,1
5013,1
5014,0
5015,1
5016,0
5017,1
5018,0
5019,1
5020,1
5021,0
5022,0
5023,0
5024,0
5025,0
5026,1
5027,0
5028,1
5029,1
5030,0
5031,0
5032,0
5033,0
5034,1
5035,1
5036,0
5037,0
5038,1
5039,0
5040,0
5041,0
5042,0
5043,1
5044,0
5045,1
5046,1
5047,0
5048,0
5049,1
5050,1
5051,0
5052,1
5053,1
5054,1
5055,1
5056,0
5057,0
5058,0
5059,0
5060,1
5061,1
5062,0
5063,0
5064,1
5065,1
5066,0
5067,0
5068,0
5069,1
5070,1
5071,0
5072,0
5073,0
5074,1
5075,0
5076,0
5077,1
5078,0
5079,0
5080,0
5081,1
5082,0
5083,1
5084,0
5085,0
5086,0
5087,1
5088,0
5089,0
5090,0
5091,1
5092,0
5093,0
5094,1
5095,1
5096,1
5097,0
5098,0
5099,1
5100,1
5101,0
5102,1
5103,0
5104,1
5105,0
5106,1
5107,0
5108,0
5109,0
5110,1
5111,1
5112,0
5113,0
5114,0
5115,0
5116,0
5117,1
5118,0
5119,0
5120,0
5121,1
5122,1
5123,1
5124,0
5125,1
5126,0
5127,1
5128,0
5129,0
5130,0
5131,0
5132,1
5133,1
5134,0
5135,1
5136,0
5137,1
5138,0
5139,1
5140,0
5141,0
5142,1
5143,0
5144,0
5145,0
5146,1
5147,0
5148,0
5149,0
5150,0
5151,0
5152,1
5153,1
5154,0
5155,0
5156,1
5157,1
5158,0
5159,1
5160,0
5161,1
5162,0
5163,1
5164,0
5165,0
5166,0
5167,0
5168,1
5169,1
5170,0
5171,1
5172,1
5173,0
5174,0
5175,0
5176,1
5177,0
5178,1
5179,1
5180,1
5181,1
5182,1
5183,1
5184,0
5185,1
5186,0
5187,1
5188,1
5189,1
5190,1
5191,1
5192,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,1
5199,0
5200,0
5201,0
5202,0
5203,1
5204,0
5205,1
5206,0
5207,0
5208,1
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,1
5216,0
5217,0
5218,1
5219,0
5220,0
5221,0
5222,0
5223,1
5224,0
5225,1
5226,1
5227,0
5228,0
5229,1
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,1
5240,1
5241,0
5242,0
5243,1
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,1
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,1
5260,0
5261,0
5262,1
5263,1
5264,0
5265,0
5266,0
5267,0
5268,1
5269,0
5270,1
5271,0
5272,0
5273,0
5274,0
5275,1
5276,0
5277,1
5278,0
5279,0
5280,0
5281,1
5282,1
5283,1
5284,1
5285,0
5286,1
5287,1
5288,0
5289,1
5290,0
5291,0
5292,1
5293,1
5294,1
5295,1
5296,0
5297,0
5298,0
5299,0
5300,1
5301,0
5302,0
5303,0
5304,1
5305,1
5306,0
5307,1
5308,1
5309,0
5310,1
5311,0
5312,1
5313,0
5314,1
5315,0
5316,0
5317,0
5318,1
5319,1
5320,1
5321,1
5322,1
5323,0
5324,0
5325,0
5326,1
5327,0
5328,0
5329,0
5330,0
5331,0
5332,1
5333,0
5334,0
5335,0
5336,0
5337,0
5338,1
5339,0
5340,0
5341,1
5342,1
5343,0
5344,1
5345,0
5346,0
5347,1
5348,1
5349,1
5350,0
5351,0
5352,1
5353,0
5354,0
5355,0
5356,1
5357,0
5358,1
5359,0
5360,1
5361,1
5362,1
5363,1
5364,1
5365,0
5366,1
5367,1
5368,0
5369,0
5370,1
5371,1
5372,1
5373,1
5374,1
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,1
5382,0
5383,0
5384,1
5385,0
5386,1
5387,1
5388,0
5389,0
5390,1
5391,1
5392,1
5393,0
5394,0
5395,0
5396,1
5397,1
5398,1
5399,1
5400,0
5401,0
5402,0
5403,1
5404,0
5405,1
5406,0
5407,1
5408,0
5409,0
5410,0
5411,1
5412,1
5413,0
5414,1
5415,1
5416,0
5417,1
5418,1
5419,1
5420,1
5421,1
5422,1
5423,0
5424,0
5425,0
5426,1
5427,1
5428,0
5429,1
5430,1
5431,0
5432,1
5433,0
5434,0
5435,1
5436,1
5437,0
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,1
5445,0
5446,1
5447,1
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,1
5455,1
5456,1
5457,0
5458,1
5459,1
5460,1
5461,0
5462,0
5463,0
5464,1
5465,1
5466,1
5467,0
5468,0
5469,1
5470,0
5471,0
5472,0
5473,1
5474,0
5475,0
5476,0
5477,0
5478,1
5479,0
5480,1
5481,0
5482,1
5483,0
5484,1
5485,1
5486,0
5487,0
5488,0
5489,0
5490,0
5491,1
5492,0
5493,1
5494,0
5495,0
5496,0
5497,1
5498,0
5499,0
5500,1
5501,1
5502,1
5503,0
5504,0
5505,0
5506,1
5507,0
5508,0
5509,1
5510,0
5511,1
5512,0
5513,1
5514,0
5515,0
5516,0
5517,0
5518,1
5519,0
5520,0
5521,0
5522,1
5523,0
5524,0
5525,1
5526,1
5527,1
5528,1
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,1
5538,0
5539,0
5540,1
5541,1
5542,1
5543,1
5544,1
5545,1
5546,1
5547,0
5548,0
5549,0
5550,0
5551,1
5552,0
5553,0
5554,0
5555,0
5556,1
5557,0
5558,0
5559,1
5560,0
5561,0
5562,1
5563,0
5564,0
5565,0
5566,1
5567,0
5568,0
5569,1
5570,1
5571,0
5572,0
5573,1
5574,1
5575,1
5576,0
5577,0
5578,1
5579,0
5580,0
5581,0
5582,1
5583,1
5584,0
5585,1
5586,0
5587,1
5588,0
5589,0
5590,0
5591,1
5592,0
5593,0
5594,1
5595,1
5596,0
5597,1
5598,0
5599,1
5600,0
5601,1
5602,0
5603,1
5604,1
5605,0
5606,0
5607,0
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,1
5615,0
5616,0
5617,0
5618,1
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,1
5630,1
5631,0
5632,0
5633,1
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,1
5644,0
5645,0
5646,0
5647,1
5648,1
5649,0
5650,0
5651,0
5652,0
5653,1
5654,1
5655,1
5656,0
5657,1
5658,0
5659,0
5660,0
5661,0
5662,0
5663,1
5664,1
5665,1
5666,0
5667,0
5668,0
5669,0
5670,1
5671,0
5672,1
5673,1
5674,1
5675,0
5676,1
5677,1
5678,0
5679,0
5680,1
5681,1
5682,0
5683,0
5684,1
5685,0
5686,1
5687,0
5688,0
5689,0
5690,1
5691,1
5692,1
5693,0
5694,1
5695,1
5696,1
5697,0
5698,0
5699,1
5700,0
5701,1
5702,0
5703,0
5704,1
5705,0
5706,0
5707,1
5708,1
5709,0
5710,1
5711,1
5712,1
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,1
5720,0
5721,1
5722,1
5723,0
5724,0
5725,0
5726,1
5727,1
5728,0
5729,1
5730,0
5731,1
5732,1
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,1
5740,1
5741,0
5742,0
5743,1
5744,0
5745,1
5746,0
5747,1
5748,1
5749,0
5750,1
5751,1
5752,0
5753,1
5754,0
5755,1
5756,1
5757,1
5758,1
5759,0
5760,1
5761,1
5762,0
5763,0
5764,0
5765,0
5766,0
5767,1
5768,0
5769,0
5770,1
5771,0
5772,0
5773,0
5774,0
5775,1
5776,1
5777,1
5778,0
5779,0
5780,0
5781,1
5782,0
5783,1
5784,1
5785,0
5786,1
5787,0
5788,1
5789,1
5790,0
5791,0
5792,1
5793,0
5794,1
